seed,case_id,scenario,scenario_code,method,method_code,true_candidate_id,predicted_candidate_id,true_score,top_score,true_rank,reciprocal_rank,unique_top1,top_tie_count,compared_field_count,true_field_scores,true_excluded_fields
42,case_276aa1653f81637da199,amount_variation,P1,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.681565331393,0.681565331393,1.000000,1.000000000000,1,1,5,"{""amount"": 0.4999649857464449, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_276aa1653f81637da199,amount_variation,P1,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.843618697417,0.843618697417,1.000000,1.000000000000,1,1,4,"{""amount"": 0.4999649857464449, ""date"": 0.9333333333333333, ""entity"": 0.9411764705882353, ""reference"": 1.0}","[""description""]"
42,case_5b6afcb3ac3508df4426,date_variation,P2,normalized_exact,M0,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_5b6afcb3ac3508df4426,date_variation,P2,tolerant_deterministic,M1,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_5b6afcb3ac3508df4426,date_variation,P2,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.916275621112,0.916275621112,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.6735349683069373, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_5b6afcb3ac3508df4426,date_variation,P2,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.754034516036,0.754034516036,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.033351867298253506, ""entity"": 0.7701540462154054, ""reference"": 1.0}",[]
42,case_5b6afcb3ac3508df4426,date_variation,P2,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.788239000911,0.788239000911,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.033351867298253506, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_5b6afcb3ac3508df4426,date_variation,P2,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.976960784314,0.976960784314,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.9411764705882353, ""reference"": 1.0}","[""description""]"
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,normalized_exact,M0,cand_89c918806c4fa0364912,,0.200000000000,0.200000000000,3.500000,0.285714285714,0,6,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 0.0}",[]
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,tolerant_deterministic,M1,cand_89c918806c4fa0364912,,0.400000000000,0.400000000000,2.000000,0.500000000000,0,3,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 0.0}",[]
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.903894668731,0.903894668731,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.6735349683069373, ""entity"": 0.9411764705882353, ""reference"": 0.9714285714285714}",[]
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_f766ba0ad84f56dbe77e,0.704510706512,0.725246033614,2.000000,0.500000000000,0,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""entity"": 0.7701540462154054, ""reference"": 0.7857142857142857}",[]
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,field_aware,M4,cand_89c918806c4fa0364912,cand_f766ba0ad84f56dbe77e,0.641572334244,0.662307661346,2.000000,0.500000000000,0,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""entity"": 0.9411764705882353, ""reference"": 0.3}",[]
42,case_0ee29d011f3d07c22ae9,reference_variation,P3,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_f766ba0ad84f56dbe77e,0.793627450980,0.801960784314,2.000000,0.500000000000,0,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""entity"": 0.9411764705882353, ""reference"": 0.3}","[""description""]"
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,normalized_exact,M0,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,tolerant_deterministic,M1,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.909608954446,0.909608954446,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.6735349683069373, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.747367849369,0.747367849369,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""entity"": 0.7701540462154054, ""reference"": 1.0}",[]
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.781572334244,0.781572334244,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_ee2c8a6c70b7593efb66,entity_variation,P4,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.968627450980,0.968627450980,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""entity"": 0.9411764705882353, ""reference"": 1.0}","[""description""]"
42,case_77867254ddd298efe865,description_variation,P5,normalized_exact,M0,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_77867254ddd298efe865,description_variation,P5,tolerant_deterministic,M1,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_77867254ddd298efe865,description_variation,P5,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.904424507203,0.904424507203,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.6476127320954906, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_77867254ddd298efe865,description_variation,P5,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_f766ba0ad84f56dbe77e,0.750997999962,0.770834363992,2.000000,0.500000000000,0,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.05150262026246048, ""entity"": 0.7701540462154054, ""reference"": 1.0}",[]
42,case_77867254ddd298efe865,description_variation,P5,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.785202484837,0.785202484837,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.05150262026246048, ""entity"": 0.9411764705882353, ""reference"": 1.0}",[]
42,case_77867254ddd298efe865,description_variation,P5,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.968627450980,0.968627450980,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""entity"": 0.9411764705882353, ""reference"": 1.0}","[""description""]"
42,case_92f229c839377cfda371,missing_information,P6,normalized_exact,M0,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.500000000000,0.500000000000,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""reference"": 1.0}","[""entity""]"
42,case_92f229c839377cfda371,missing_information,P6,tolerant_deterministic,M1,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.750000000000,0.750000000000,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""reference"": 1.0}","[""entity""]"
42,case_92f229c839377cfda371,missing_information,P6,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.901717075410,0.901717075410,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.6735349683069373, ""reference"": 1.0}","[""entity""]"
42,case_92f229c839377cfda371,missing_information,P6,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.741671300158,0.741671300158,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""reference"": 1.0}","[""entity""]"
42,case_92f229c839377cfda371,missing_information,P6,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.741671300158,0.741671300158,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""description"": 0.033351867298253506, ""reference"": 1.0}","[""entity""]"
42,case_92f229c839377cfda371,missing_information,P6,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.977777777778,0.977777777778,1.000000,1.000000000000,1,1,3,"{""amount"": 1.0, ""date"": 0.9333333333333333, ""reference"": 1.0}","[""entity"", ""description""]"
42,case_fd1d852844084b8b6394,combined_variation,P7,normalized_exact,M0,cand_89c918806c4fa0364912,,0.200000000000,0.200000000000,1.500000,0.666666666667,0,2,5,"{""amount"": 0.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_fd1d852844084b8b6394,combined_variation,P7,tolerant_deterministic,M1,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_fd1d852844084b8b6394,combined_variation,P7,jaro_winkler_text,M2,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.902079290338,0.902079290338,1.000000,1.000000000000,1,1,5,"{""amount"": 0.9996065814207289, ""date"": 0.9666666666666667, ""description"": 0.6735349683069373, ""entity"": 0.8705882352941177, ""reference"": 1.0}",[]
42,case_fd1d852844084b8b6394,combined_variation,P7,character_trigram_text,M3,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.698939777375,0.698939777375,1.000000,1.000000000000,1,1,5,"{""amount"": 0.9996065814207289, ""date"": 0.9666666666666667, ""description"": 0.033351867298253506, ""entity"": 0.4950737714883372, ""reference"": 1.0}",[]
42,case_fd1d852844084b8b6394,combined_variation,P7,field_aware,M4,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.774042670136,0.774042670136,1.000000,1.000000000000,1,1,5,"{""amount"": 0.9996065814207289, ""date"": 0.9666666666666667, ""description"": 0.033351867298253506, ""entity"": 0.8705882352941177, ""reference"": 1.0}",[]
42,case_fd1d852844084b8b6394,combined_variation,P7,field_aware_without_description,M4-D,cand_89c918806c4fa0364912,cand_89c918806c4fa0364912,0.959215370845,0.959215370845,1.000000,1.000000000000,1,1,4,"{""amount"": 0.9996065814207289, ""date"": 0.9666666666666667, ""entity"": 0.8705882352941177, ""reference"": 1.0}","[""description""]"
42,case_df452dfedc6b04edd0e0,natural_variation,P0,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_df452dfedc6b04edd0e0,natural_variation,P0,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_df452dfedc6b04edd0e0,natural_variation,P0,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.923658319515,0.923658319515,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.7087677880516755, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_df452dfedc6b04edd0e0,natural_variation,P0,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.757632665387,0.757632665387,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.7888106377466154, ""reference"": 1.0}",[]
42,case_df452dfedc6b04edd0e0,natural_variation,P0,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.788441966409,0.788441966409,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_df452dfedc6b04edd0e0,natural_variation,P0,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.977380952381,0.977380952381,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.9428571428571428, ""reference"": 1.0}","[""description""]"
42,case_1d96e2fd9219ac640da2,amount_variation,P1,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.200000000000,0.200000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 0.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_1d96e2fd9219ac640da2,amount_variation,P1,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 0.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_1d96e2fd9219ac640da2,amount_variation,P1,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.823606053406,0.823606053406,1.000000,1.000000000000,1,1,5,"{""amount"": 0.49973866945419254, ""date"": 0.9666666666666667, ""description"": 0.7087677880516755, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_1d96e2fd9219ac640da2,amount_variation,P1,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.657580399278,0.657580399278,1.000000,1.000000000000,1,1,5,"{""amount"": 0.49973866945419254, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.7888106377466154, ""reference"": 1.0}",[]
42,case_1d96e2fd9219ac640da2,amount_variation,P1,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.688389700300,0.688389700300,1.000000,1.000000000000,1,1,5,"{""amount"": 0.49973866945419254, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_1d96e2fd9219ac640da2,amount_variation,P1,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.852315619745,0.852315619745,1.000000,1.000000000000,1,1,4,"{""amount"": 0.49973866945419254, ""date"": 0.9666666666666667, ""entity"": 0.9428571428571428, ""reference"": 1.0}","[""description""]"
42,case_4d19171c42d4f1a1d17f,date_variation,P2,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_4d19171c42d4f1a1d17f,date_variation,P2,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_4d19171c42d4f1a1d17f,date_variation,P2,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_f7304c8f2fcdeaa8074d,0.736991652848,0.755662303383,2.000000,0.500000000000,0,1,5,"{""amount"": 1.0, ""date"": 0.033333333333333326, ""description"": 0.7087677880516755, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_4d19171c42d4f1a1d17f,date_variation,P2,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_f7304c8f2fcdeaa8074d,0.570965998721,0.585121798549,2.000000,0.500000000000,0,1,5,"{""amount"": 1.0, ""date"": 0.033333333333333326, ""description"": 0.032686022523030676, ""entity"": 0.7888106377466154, ""reference"": 1.0}",[]
42,case_4d19171c42d4f1a1d17f,date_variation,P2,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.601775299743,0.601775299743,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.033333333333333326, ""description"": 0.032686022523030676, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_4d19171c42d4f1a1d17f,date_variation,P2,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.744047619048,0.744047619048,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.033333333333333326, ""entity"": 0.9428571428571428, ""reference"": 1.0}","[""description""]"
42,case_4a586b8496fffc801b0f,reference_variation,P3,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_4a586b8496fffc801b0f,reference_variation,P3,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_4a586b8496fffc801b0f,reference_variation,P3,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.923658319515,0.923658319515,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.7087677880516755, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_4a586b8496fffc801b0f,reference_variation,P3,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.757632665387,0.757632665387,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.7888106377466154, ""reference"": 1.0}",[]
42,case_4a586b8496fffc801b0f,reference_variation,P3,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.788441966409,0.788441966409,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_4a586b8496fffc801b0f,reference_variation,P3,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.977380952381,0.977380952381,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.9428571428571428, ""reference"": 1.0}","[""description""]"
42,case_b02720204e09deabf1f0,entity_variation,P4,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_b02720204e09deabf1f0,entity_variation,P4,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_b02720204e09deabf1f0,entity_variation,P4,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.912229748087,0.912229748087,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.7087677880516755, ""entity"": 0.8857142857142858, ""reference"": 1.0}",[]
42,case_b02720204e09deabf1f0,entity_variation,P4,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.716253412630,0.716253412630,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.5819143739626463, ""reference"": 1.0}",[]
42,case_b02720204e09deabf1f0,entity_variation,P4,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.777013394981,0.777013394981,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.8857142857142858, ""reference"": 1.0}",[]
42,case_b02720204e09deabf1f0,entity_variation,P4,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.963095238095,0.963095238095,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.8857142857142858, ""reference"": 1.0}","[""description""]"
42,case_53e33541298b72f151a0,description_variation,P5,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_53e33541298b72f151a0,description_variation,P5,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.600000000000,0.600000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_53e33541298b72f151a0,description_variation,P5,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.894272786037,0.894272786037,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.56184012066365, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_53e33541298b72f151a0,description_variation,P5,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.759179981717,0.759179981717,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.040422604172722164, ""entity"": 0.7888106377466154, ""reference"": 1.0}",[]
42,case_53e33541298b72f151a0,description_variation,P5,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.789989282739,0.789989282739,1.000000,1.000000000000,1,1,5,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.040422604172722164, ""entity"": 0.9428571428571428, ""reference"": 1.0}",[]
42,case_53e33541298b72f151a0,description_variation,P5,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.977380952381,0.977380952381,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.9428571428571428, ""reference"": 1.0}","[""description""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,normalized_exact,M0,cand_0dc517ed529948a7d3fd,,0.250000000000,0.250000000000,2.500000,0.400000000000,0,4,4,"{""amount"": 1.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0}","[""reference""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,,0.500000000000,0.500000000000,2.000000,0.500000000000,0,3,4,"{""amount"": 1.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0}","[""reference""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,jaro_winkler_text,M2,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.904572899394,0.904572899394,1.000000,1.000000000000,1,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.7087677880516755, ""entity"": 0.9428571428571428}","[""reference""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,character_trigram_text,M3,cand_0dc517ed529948a7d3fd,cand_1879e0192d38180bedef,0.697040831734,0.705761222545,2.000000,0.500000000000,0,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.7888106377466154}","[""reference""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,field_aware,M4,cand_0dc517ed529948a7d3fd,cand_1879e0192d38180bedef,0.735552458012,0.744272848822,2.000000,0.500000000000,0,1,4,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""description"": 0.032686022523030676, ""entity"": 0.9428571428571428}","[""reference""]"
42,case_29b59b2d4c69afc96afc,missing_information,P6,field_aware_without_description,M4-D,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.969841269841,0.969841269841,1.000000,1.000000000000,1,1,3,"{""amount"": 1.0, ""date"": 0.9666666666666667, ""entity"": 0.9428571428571428}","[""reference"", ""description""]"
42,case_aa6bca8cecdf55dfde87,combined_variation,P7,normalized_exact,M0,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.200000000000,0.200000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 0.0, ""date"": 0.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
42,case_aa6bca8cecdf55dfde87,combined_variation,P7,tolerant_deterministic,M1,cand_0dc517ed529948a7d3fd,cand_0dc517ed529948a7d3fd,0.400000000000,0.400000000000,1.000000,1.000000000000,1,1,5,"{""amount"": 0.0, ""date"": 1.0, ""description"": 0.0, ""entity"": 0.0, ""reference"": 1.0}",[]
